id_pagamento_raw,id_transacao_raw,data_pagamento,valor_pago,metodo_pagamento,comprovante,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
17157,14489,2025-10-19,4410.59,TED,COMP-923ABEC080AD,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17157,1154d865a049a98f45c8b3d2a38a981982a6050cc919502d37687815e18a7203
17158,14490,2025-10-16,4089.3,BOLETO,COMP-BF9A1A600CBA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17158,6b56bd73f358d38ceeaa17c5386a9db7365a87aed1fbc8f2b31234ae4a197b2d
17159,14492,2025-10-19,4245.95,PIX,COMP-4EDF22CA2384,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17159,770916c08dbe08b9c28c6bb1993f2151fe2be79b5cc4a64b6c3404781359d969
17160,14493,2025-10-14,3887.72,TRANSFERENCIA,COMP-C33DF6C6CEDE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17160,11b4bccb8ec3931a6138ff01be66d7047d653a85143328df04f037e722da5498
17161,14494,2025-10-25,4742.79,TRANSFERENCIA,COMP-91793110C090,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17161,c942a45b21b677baa60986a1864a3f38f271a62da042426d7926169b85ca2725
17162,14499,2025-10-14,4516.56,BOLETO,COMP-7EC9FCA16B8A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17162,691bc55f8e36ddcb817dd003d5636f0117c03af2df098b405971ed4dc4c3ee16
17163,14501,2025-10-14,4020.62,PIX,COMP-D9148FC06079,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17163,5bb37605e56b317b3f9cae90d24161776674f257587e370f8e3e3c7307223c03
17164,14502,2025-10-09,4590.51,PIX,COMP-2B3AAE7B9310,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17164,aed22cceccfacd311720d210ffbe8e65482519b3f4d23b183fbac8bf956360f2
17165,14503,2025-10-03,4724.69,BOLETO,COMP-919DC5A79CD1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17165,4b985603ed4edb3037a6496caa5abd14408626a5581eae0251efbefc65beaaaa
17166,14504,2025-10-21,3621.75,BOLETO,COMP-3DF8D328E03F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17166,75699e5d8a2d1e138594cd39b60222bf8f1be81f9f99e708fddf3e3c09c03e2a
17167,14505,2025-10-13,3650.7,TRANSFERENCIA,COMP-01FD07E62D82,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17167,db91518322d8bbdcb87837fd21d8a1f95be3ec7a8b5daf15d3486c3149d791ac
17168,14709,2025-10-19,1213.75,BOLETO,COMP-4DE5D7E8C216,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17168,c11501cc97eea947986e15c3b2f2aabae435efa42b0eaf47d5e229357d67251b
17169,15162,2025-10-24,4531.81,PIX,COMP-F11D8F28E0AA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17169,22d848fab1e0238973d0c1ca7758542d2fb1b28ebce2663ff067b6cc27ec45ec
17170,15164,2025-10-30,1946.42,PIX,COMP-8E524B77F185,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17170,ce5f64af32f69ebb22ac9ca5155413ae614c15001c2905b3b75c29719d038112
17171,15166,2025-11-04,3733.01,BOLETO,COMP-F395EFAA01D9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17171,f6dca5e93ecdec3017d2262e596a7e03e448dbf40604aae68658462c521768f9
17172,15167,2025-10-10,4841.22,BOLETO,COMP-141C9E8CB10D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17172,5f5adb2e4ce5b5a34dc2f2c67c311d8d820dfed80a8160183d86b0c1f698165d
17173,15168,2025-10-28,4387.28,PIX,COMP-2AB59229901B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17173,ba98815fb697a18f7286d96b364a3693abade664224b5ebd198827bb312c7faa
17174,15169,2025-10-12,4212.3,TRANSFERENCIA,COMP-453EC8F2FEB8,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17174,a85de68db7c34701e121d5985d97c575b03a3882c2010f91df0a3fb9ca44e3f2
17175,15173,2025-10-20,3960.03,BOLETO,COMP-E44428C3EF84,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17175,50efd4f5dc3326f6d3567ea2384a47ade77653fb1bc3759221677638d5ee082b
17176,15178,2025-10-20,4097.28,PIX,COMP-D09160827588,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17176,ea7fc58e28c76eada446a818bbdd13026710143f31db9a07bc54b5ec0eb7ad85
17177,15179,2025-10-22,4424.82,BOLETO,COMP-074A31B3B915,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17177,04a5dc6f7f9967c14a41bcdaed53d135d857fa89d013938bab71ae6bb59b0390
17178,15180,2025-10-21,4824.09,PIX,COMP-A2972D99B6EC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17178,ce84d1fb6c146cf773f4bc3012863bb2f211a693ffe59bf7a6e0c536f69842e0
17179,15183,2025-10-20,4289.25,TED,COMP-5F060C01DD4D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17179,8380969c275f7a3c0743deb8390639d8abff1ebfcccce2ef3be9024b4a66a626
17180,15253,2025-10-10,3019.94,TRANSFERENCIA,COMP-9FDA52FA5BC9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17180,99885273f98c69afc5a2851a2c9dc023ec946995d7ccf9c5eeea8bb9b9fefa48
17181,15254,2025-10-19,2636.77,BOLETO,COMP-AA9812BC11E2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17181,e7385e84990ef5607538988450f203950dbabcd5b87c8d004ad3682decabc842
17182,15255,2025-10-12,3163.78,TED,COMP-8A5B32CE1BFF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17182,3f27b66476179da5f6ff167f813b85de99c45fbb227f647fb5c2c9dba86c25ec
17183,15486,2025-10-16,2352.98,BOLETO,COMP-68D4BCFA8A51,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17183,cdf32e63aa514e3fcecf1c86c68e9244236eb15a2eb6062adebd602ea6ef02ac
17184,15490,2025-10-14,2295.17,TRANSFERENCIA,COMP-4351F205CAF6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17184,d2910864332c27bfc6ed3583bd67aedba65dcf0440abcbf6ae88fede2f076e81
17185,15491,2025-10-02,2135.77,PIX,COMP-B5DE9C393B1E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17185,b05f7d952ac70202186bd3c6e93a97fdfc64cb6f23aad03d18f8aaada755a334
17186,15494,2025-10-20,2157.83,TRANSFERENCIA,COMP-006672D3A2A6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17186,deece4b0fbd7a987ec8115624947f9d7c098a9ceb2e2150ac6012eaf3682ea4d
17187,15736,2025-10-17,1851.38,PIX,COMP-136CB9232BB1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17187,aeab8839702b9539f906f3edcec2dd4a635501fea314aed5dcf735508b7bf071
17188,15737,2025-10-18,2046.22,TED,COMP-FC74B1F859B5,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17188,938cda853df8458bf412a1816f848af7d7cf6308c09d0fcd0c50f485cf39cd75
17189,15738,2025-10-29,3814.58,TED,COMP-878928A583C1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17189,1838dc7e0608942ce40a5006851bafce376f61c8462bfe31c8483252881ded2e
17190,15739,2025-10-16,1686.98,PIX,COMP-9A62F34F01AB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17190,998a76646102ec7831e84b63cf5dc01bb7fded5c11fac251e452997680d5406b
17191,15740,2025-10-23,2056.21,TED,COMP-DD190CC3D2F3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17191,027e04e6422f9747c4442f8b1b87343f95412d4b1373a0fb6aaa271a09af4c15
17192,15741,2025-10-21,1786.62,TRANSFERENCIA,COMP-EFF3CF58EC6F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17192,e61af6b27f29cdcf3c59716365e4b50cc403e1b096fea05a7a95f8a462fa06eb
17193,15742,2025-10-18,1935.39,TED,COMP-AB2717510B42,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17193,3e7027be402c577d8b6382b84d09ac4ecf71aadf52747e96c7899ee7be9a9bd0
17194,16036,2025-10-18,2195.19,CARTAO,COMP-8432D1364881,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17194,f75ab363a7fbccf2cdb2f627a0a23ef8fadaafbe61e6decb4be75dd97316bf64
17195,16037,2025-10-21,2716.57,TED,COMP-5706FAED1544,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17195,346b1c61e88deec4970ba13ee0cec472e0c4bfae853edff19bb3ff8faa58cd2b
17196,16038,2025-10-09,3149.28,TRANSFERENCIA,COMP-87F50C0C96C1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17196,83f6273a69ca814f7afbe96cb9bcdbebc856e102c1a8135b41048984cc74910c
17197,16042,2025-10-28,2878.25,PIX,COMP-DE9E8210A14E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17197,a49563adcb3d878fb29157d6a726ee9f4c41e843a40376022f94239d98093ab4
17198,16043,2025-10-31,3023.35,TRANSFERENCIA,COMP-3E8C9C91EE0C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17198,e6d4b2eb2535f3a185ef1d4843735e9d090363e7cb9d44d855c9752ff66281b8
17199,16044,2025-10-25,2938.29,BOLETO,COMP-C0BE15AD8855,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17199,82268c6a69713dfd79cc2640b7ae792ce8b1fa2597a830d511f5a612837e1e68
17200,16045,2025-10-31,2886.12,PIX,COMP-13C704966ACC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17200,ed32804dc3e16b15668614ef79deeb3c820e445922bf5b642b7f407292443770
17201,16046,2025-10-23,2431.99,PIX,COMP-F9E621E0D5D2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17201,ac3691a124703ad82a18af8b255cca6fcbf8856ca4a8d39b8caa7e3d8cd36e3b
17202,16421,2025-10-21,4095.8,BOLETO,COMP-9B988F7532EC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17202,3f9ba87070ca9f42711936ef7d05f762a1af35ab8390db10792c3da6ad2dd446
17203,16423,2025-10-24,3585.58,BOLETO,COMP-2B5D70B00F2D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17203,db66ff4078b032ee56c6cb1eb279734bde1da3bd572968e09710aca1fd66d193
17204,16425,2025-10-28,3192.85,TED,COMP-22799431884A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17204,6b3a89f441f7f557bfcec16467b318f5c92763a38066128149492bdee7a959cb
17205,16428,2025-10-17,4229.31,PIX,COMP-6842B8D1A969,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17205,387c5bd5b1ef325e3323b2d211831865b1e023c7b411c5e14265a70c52f14d9c
17206,16430,2025-10-23,3343.94,TRANSFERENCIA,COMP-4E570E964DDE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17206,7728b190e8bf84a422979eb60080fa934c23c643c8c957051f68c57b1ca59bce
17207,16432,2025-10-18,3805.94,TED,COMP-EBCC85CCDAC0,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17207,1c1be4d694086ca44b0fb4726b4d3fb0ca5e69478023a7714a3610fcf65cdf5a
17208,16817,2025-10-06,3267.8,BOLETO,COMP-BC123F2EB225,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17208,777ed9a447b87dcdb3fb6574a5b45eacb754ac9b187e45d4f690eaef465f5b96
17209,16818,2025-10-10,3269.08,PIX,COMP-808762BC4432,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17209,49b112e2bb494b423c5d042f07ed0a8ea2cf5272bcbee72a80ea2024c3fb3ab2
17210,16823,2025-10-25,3328.56,CARTAO,COMP-0DD9134DFC29,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17210,0f15b6684fc8d8aaaae48253a448e65ee122e0344c02513eaa7dd90fa44aa381
17211,16824,2025-10-17,3435.46,BOLETO,COMP-15304C957E04,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17211,4f7d8879b2e8ba09dba3a035e32ac97134f5d66208ed1fc5f34b6b3b32644aea
17212,16826,2025-10-20,3316.35,PIX,COMP-33175D99D361,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17212,1bb4d923238bc1fb02be335d45b3c04ddf600e70343ea091adaae6f9e52d9004
17213,16827,2025-10-06,3056.07,TRANSFERENCIA,COMP-BB009C08A52A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17213,c9d3cc3a0e8d695555acd597569bf6c64f8ff1c1557cf270ffd5e4bf392d8346
17214,16830,2025-10-29,4896.67,BOLETO,COMP-EAB3F4112D98,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17214,3a196c46acc398be8396b7417bdbd6d3012aad6b0e48dcc1e552269b59a41baa
17215,16833,2025-10-06,7603.09,CARTAO,COMP-40E478CE8F73,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17215,6ce0190c3b8a95f0b63adb1083c2014181da1a650a819691a11b0a61270a2138
17216,16834,2025-10-11,2980.11,TED,COMP-933A68A548F7,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17216,e38cea09948e16029ba69c1fb2a3047add9d865a7e998cab5b7abee312369dac
17217,17239,2025-10-30,3421.1,PIX,COMP-A5028B2C5CA2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17217,e13dc16686eab2fc2280c0500a388503c34a5f559c8fe8eadb14499379208ca3
17218,17242,2025-10-07,3387.25,TED,COMP-CB35F221E980,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17218,2437384b33e184191c855b7276a3e03938055a7b03590d9f27f3062d147608a2
17219,17243,2025-10-29,3699.42,BOLETO,COMP-E45B4A484EC3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17219,362cdca7238bfbbdc4a39c0b062306f9baf97faad5721f6db97e5528a16c651f
17220,17244,2025-10-12,2962.13,CARTAO,COMP-684CDE5E203F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17220,9da76a871cf2e04c06e10020a594e43d69196c8e9146c9cbc4593b6e77fef3e1
17221,17245,2025-10-23,4041.8,TED,COMP-73A4161F6358,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17221,37fb081b73a8c570c3f54de03792a5e2f6d4684f90001fc41d55f252119ce733
17222,17247,2025-10-18,3516.87,BOLETO,COMP-985195E5CEBC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17222,d872155d752fcba3d6eb14771d39652817c2b975285501fd0d31b060d1be5a95
17223,17248,2025-10-14,3265.52,CARTAO,COMP-D915CAFC0145,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17223,9f8bcb6d45d69992269c79d779ea1f52ee8db47fce0dadcd35e5dad18a694bc0
17224,17249,2025-10-15,3311.58,BOLETO,COMP-16F95D721164,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17224,4ae4aa1a3a055d2558b88c46feef68d885c1edd2c28f600698cd2204666a01db
17225,17250,2025-10-26,4009.5,PIX,COMP-37E81F16EB9B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17225,190a64b5d3c3a070e67ff2650d8bc3f0f20cfa4877440de83880254f101bd5d5
17226,17365,2025-10-11,5891.78,PIX,COMP-BDB8545178F9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17226,726be08e28d93fb1909df829b626572d2893b991a5245666a8db57da04300e97
17227,17366,2025-10-20,5138.95,TRANSFERENCIA,COMP-0A5CDCA4DEFB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17227,ad9d7a2d471f47f8b5f043bf6518d34caa120dbb8c9e09702317021996d187c0
17228,17367,2025-10-23,4499.88,TRANSFERENCIA,COMP-03588D7479CE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17228,f8b7596a8013d8fd27e7a3fdb24b85a973cdb6a9eaa4ee01b06a484d493b09f5
17229,17879,2025-10-21,1214.33,BOLETO,COMP-F49C3711751B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17229,c65ae2ecea77d9ac0ef025c0bbcd0efe79f4a81c5374525b98292523058aa981
17230,17880,2025-10-24,1250.55,TRANSFERENCIA,COMP-72A15C64306B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17230,731e03107b613ab3d913d1ba90dfb33700c84c32268f6195b997ccc91490a7a6
17231,17883,2025-11-01,1366.63,TRANSFERENCIA,COMP-8ED384718C0E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17231,567c2020d9713f1bd91f933a94f84d4074bf41c8d2195bca36268955b5f775a3
17232,17884,2025-10-10,1153.23,TED,COMP-612E4813F7C7,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17232,145528bee95f7c426dd52366f98368ff3b65073ad37c2056e7d65804baf40339
17233,17885,2025-10-06,1337.1,BOLETO,COMP-46EA3F7A60C3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17233,42252a3ef964242a66e08c69b1dcd369b6e6b3b5e8e412b15170f13ce59e2c8d
17234,17890,2025-10-24,1538.08,CARTAO,COMP-50107F7A3D25,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17234,b1241c9c859c5fde3592fe44a76aa0f7f986d599cee401d1d54b0264e8ef84b6
17235,17893,2025-10-25,1239.8,BOLETO,COMP-BF1DF29B3C86,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17235,d01b9318f06d06431ea658c6ec9402fdc49a58d04b1d251553e195c95c896957
17236,17896,2025-10-19,1426.25,PIX,COMP-CF765E25AA17,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17236,cef644bd2d72d918310cd4941a16bd6646f4789b902a76ad787f811b11b439a0
17237,17897,2025-10-18,1015.71,PIX,COMP-B7A8C0FA9670,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17237,89cb7f6b6a148ba037409ee9825fbd74881acc3392796987b4b7cf433fcb8610
17238,17900,2025-10-15,1244.87,BOLETO,COMP-CF591191FE44,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17238,9d16e124c5349c0e43b4da9e8cf4b0127af79cfa000a8df8810ff8457d5f32aa
17239,17906,2025-10-14,1299.87,TED,COMP-AD5ECA664F63,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17239,6383f87adcbb744f90714744be79b1ae2216aa091ac6b48e1880beb6d1bb49c0
17240,17907,2025-10-21,1068.22,TRANSFERENCIA,COMP-28C7EED9EDA3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17240,93220d8c2a7751e93e753b60fe943907da44432b03616b8e43fab3d86edafdc9
17241,18175,2025-10-20,2759.76,BOLETO,COMP-C0CC3DC1630F,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17241,102ca5073f5da72fe8a7392850a094cdbcdf3d23845a96bd5dabdd44310827d2
17242,18176,2025-10-11,2668.96,PIX,COMP-BB9640C96AFA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17242,c78000ed65aca7d43c4606630ae115694866352cd1ee943780e4215dd4f50379
17243,18177,2025-10-14,2860.15,PIX,COMP-100E663BBC30,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17243,8fca584dca7a11dcc441d9c3ccdc1f4a4f645065fb6ea61eb2363490af651c2d
17244,18178,2025-10-22,2512.64,CARTAO,COMP-2636B50EE113,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17244,bb6598e0445d8a7abe222b6dc7a6229e9cd0583580762ab90d88a48ba44f3ce9
17245,18338,2025-10-07,2821.72,TRANSFERENCIA,COMP-9F945F935478,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17245,5ee5930719611ae6ba7f359421878bf0274f436e5b9f3ee66f05d20eb54d6e4d
17246,18339,2025-10-10,2835.21,TRANSFERENCIA,COMP-F2D581BCF6DF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17246,9a051101782cd18d6f08423bedd9b568f01020b36ac66633d8fd8f5073f0e3de
17247,18340,2025-10-16,2739.52,PIX,COMP-5F6F2BB967F1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17247,fa35ce270f4d407af18f455bf97499e4a33be1e96fc01db6f4f398c96cc85b71
17248,18343,2025-11-01,2388.4,TED,COMP-BC2E3BBAC66E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17248,d027b02f7b5d9ac3c11ddfd63bf491ed11005c1a520bbaae080d116c7b6dbed0
17249,18344,2025-10-13,2191.87,PIX,COMP-8EC2F5E2B284,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,17249,52df2cd880d4814043367e45c66bdf070a0dffdc1fcc5b9d5795c2eb8012cec5
